Airline,Airline ID,Source Airport ID,Source Airport,Source Airport Name,Source Airport City,Source Airport Country,Source Airport Latitude,Source Airport Longitude,Source Airport Timezone,Destination airport ID,Destination Airport,Destination Airport Name,Destination Airport City,Destination airport Country,Destination Airport Latitude,Destination Airport Longitude,Destination Airport Timezone,Codeshare,Stops,Equipment
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,,0,73W
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73W 73H
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3717,MKE,General Mitchell International Airport,Milwaukee,United States,42.94720078,-87.89659882,-6,,0,73W
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3861,MSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340057,-90.25800323,-6,,0,73W 73C
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,73C 73W
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,73W
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3570,PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,-5,,0,73W
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3641,PVD,Theodore Francis Green State Airport,Providence,United States,41.732601,-71.420403,-5,,0,73W
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,,0,73W
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,73W
WN,4547,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,73W
WN,4547,4089,FNT,Bishop International Airport,Flint,United States,42.9654007,-83.74359894,-5,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73W
WN,4547,4089,FNT,Bishop International Airport,Flint,United States,42.9654007,-83.74359894,-5,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W
WN,4547,4089,FNT,Bishop International Airport,Flint,United States,42.9654007,-83.74359894,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,73W
WN,4547,4089,FNT,Bishop International Airport,Flint,United States,42.9654007,-83.74359894,-5,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,73W
WN,4547,3467,GEG,Spokane International Airport,Spokane,United States,47.61989975,-117.5339966,-8,3495,BOI,Boise Air Terminal/Gowen Field,Boise,United States,43.5644,-116.223,-7,,0,73W
WN,4547,3467,GEG,Spokane International Airport,Spokane,United States,47.61989975,-117.5339966,-8,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W
WN,4547,3467,GEG,Spokane International Airport,Spokane,United States,47.61989975,-117.5339966,-8,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W
WN,4547,3467,GEG,Spokane International Airport,Spokane,United States,47.61989975,-117.5339966,-8,3453,OAK,Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001,-8,,0,73W
WN,4547,3467,GEG,Spokane International Airport,Spokane,United States,47.61989975,-117.5339966,-8,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,73W
WN,4547,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73W
WN,4547,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W
WN,4547,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,73W
WN,4547,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,73C
WN,4547,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,73W 73C
WN,4547,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,73W
WN,4547,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73C
WN,4547,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,73C 73W
WN,4547,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,4019,ABQ,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,-7,,0,73C 733 73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,733 73C 73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3673,AUS,Austin Bergstrom International Airport,Austin,United States,30.19449997,-97.66989899,-6,,0,735 733 73C 73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3811,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,United States,33.56290054,-86.75350189,-6,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,6962,BKG,Branson Airport,Branson,United States,36.532082,-93.200544,-6,,0,73W 733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,73W 735 73C 733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3806,CHS,Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683,-5,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3744,CRP,Corpus Christi International Airport,Corpus Christi,United States,27.77039909,-97.50119781,-6,,0,735 733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3502,DAL,Dallas Love Field,Dallas,United States,32.847099,-96.851799,-6,,0,73C 73W 733 735
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,7669,ECP,Northwest Florida Beaches International Airport,Panama City,United States,30.357106,-85.795414,-6,,0,73C 733 73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3559,ELP,El Paso International Airport,El Paso,United States,31.80719948,-106.3779984,-7,,0,73W 735 73C
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3494,EWR,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,-5,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,,0,73W 73C
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3560,HRL,Valley International Airport,Harlingen,United States,26.22850037,-97.65440369,-6,,0,73W 735 733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,,0,73C 733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3580,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,32.31119919,-90.07589722,-6,,0,73W 733 735
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W 73H
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,738 73W 73H
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940063,-92.22429657,-6,,0,735
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3652,MAF,Midland International Airport,Midland,United States,31.94249916,-102.2020035,-6,,0,735 73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,,0,73W 733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,733 73C 73H 73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73W 73H 738
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3473,MEM,Memphis International Airport,Memphis,United States,35.04240036,-89.97669983,-6,,0,733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3861,MSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340057,-90.25800323,-6,,0,735 73W 73C 733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3453,OAK,Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001,-8,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3863,OKC,Will Rogers World Airport,Oklahoma City,United States,35.39310074,-97.60070038,-6,,0,733 73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,73W 73H 738
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3570,PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,-5,,0,73W 733
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3564,PNS,Pensacola Regional Airport,Pensacola,United States,30.47340012,-87.18659973,-6,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,,0,73W 733 73C
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3731,SAN,San Diego International Airport,San Diego,United States,32.73360062,-117.1900024,-8,,0,73W 73H
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3621,SAT,San Antonio International Airport,San Antonio,United States,29.53370094,-98.46980286,-6,,0,73C 73W 735
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3867,SNA,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962,-8,,0,73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,73H 73C 733 73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,73C 73H 73W
WN,4547,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3855,TUL,Tulsa International Airport,Tulsa,United States,36.19839859,-95.88809967,-6,,0,73W
WN,4547,3560,HRL,Valley International Airport,Harlingen,United States,26.22850037,-97.65440369,-6,3673,AUS,Austin Bergstrom International Airport,Austin,United States,30.19449997,-97.66989899,-6,,0,73W
WN,4547,3560,HRL,Valley International Airport,Harlingen,United States,26.22850037,-97.65440369,-6,3502,DAL,Dallas Love Field,Dallas,United States,32.847099,-96.851799,-6,,0,735
WN,4547,3560,HRL,Valley International Airport,Harlingen,United States,26.22850037,-97.65440369,-6,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,735 733 73W
WN,4547,3560,HRL,Valley International Airport,Harlingen,United States,26.22850037,-97.65440369,-6,3621,SAT,San Antonio International Airport,San Antonio,United States,29.53370094,-98.46980286,-6,,0,735
WN,4547,3714,IAD,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,-5,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W
WN,4547,3714,IAD,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,-5,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73W 73H
WN,4547,3457,ICT,Wichita Eisenhower National Airport,Wichita,United States,37.649899,-97.433098,-6,3502,DAL,Dallas Love Field,Dallas,United States,32.847099,-96.851799,-6,,0,73W
WN,4547,3457,ICT,Wichita Eisenhower National Airport,Wichita,United States,37.649899,-97.433098,-6,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W 73C
WN,4547,3457,ICT,Wichita Eisenhower National Airport,Wichita,United States,37.649899,-97.433098,-6,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73W
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,717
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,733 73C 73W
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,733 73C 73W
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,,0,73W 73C
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,73W 73C
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W 73C
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,,0,733 73C
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,73C 73W 733
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,73W 733
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3793,RSW,Southwest Florida International Airport,Fort Myers,United States,26.53619957,-81.75520325,-5,,0,73C 73W
WN,4547,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,73W 73C
WN,4547,3857,ISP,Long Island Mac Arthur Airport,Islip,United States,40.79520035,-73.10019684,-5,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73W 73C
WN,4547,3857,ISP,Long Island Mac Arthur Airport,Islip,United States,40.79520035,-73.10019684,-5,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,,0,73W
WN,4547,3857,ISP,Long Island Mac Arthur Airport,Islip,United States,40.79520035,-73.10019684,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,73W
WN,4547,3857,ISP,Long Island Mac Arthur Airport,Islip,United States,40.79520035,-73.10019684,-5,3722,PBI,Palm Beach International Airport,West Palm Beach,United States,26.68320084,-80.09559631,-5,,0,73W
WN,4547,3857,ISP,Long Island Mac Arthur Airport,Islip,United States,40.79520035,-73.10019684,-5,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,73W
WN,4547,3580,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,32.31119919,-90.07589722,-6,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,73W 733 735
WN,4547,3580,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,32.31119919,-90.07589722,-6,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,73W
WN,4547,3580,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,32.31119919,-90.07589722,-6,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73W
WN,4547,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,73C
WN,4547,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,73W 73C
WN,4547,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73W 733 73C
WN,4547,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W
WN,4547,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,,0,73C 73W
WN,4547,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,733 73W
WN,4547,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W
WN,4547,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,4019,ABQ,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,-7,,0,73C 73W 733
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3864,ALB,Albany International Airport,Albany,United States,42.74829865,-73.80169678,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3840,AMA,Rick Husband Amarillo International Airport,Amarillo,United States,35.219398,-101.706001,-6,,0,735 733
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,73W 
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3673,AUS,Austin Bergstrom International Airport,Austin,United States,30.19449997,-97.66989899,-6,,0,73H 733 73W 73C
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3825,BDL,Bradley International Airport,Windsor Locks,United States,41.93889999,-72.68319702,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3811,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,United States,33.56290054,-86.75350189,-6,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,73W 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3495,BOI,Boise Air Terminal/Gowen Field,Boise,United States,43.5644,-116.223,-7,,0,73W 73C
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,,0,73H 738
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3644,BUR,Bob Hope Airport,Burbank,United States,34.20069885,-118.3590012,-8,,0,73W 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73W 73H 738
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3486,CLE,Cleveland Hopkins International Airport,Cleveland,United States,41.4117012,-81.84980011,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3759,CMH,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,-5,,0,73H 73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W 73H 73C 733 738
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3729,DSM,Des Moines International Airport,Des Moines,United States,41.5340004,-93.6631012,-6,,0,733 73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3559,ELP,El Paso International Airport,El Paso,United States,31.80719948,-106.3779984,-7,,0,73C 735 73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,4089,FNT,Bishop International Airport,Flint,United States,42.9654007,-83.74359894,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3467,GEG,Spokane International Airport,Spokane,United States,47.61989975,-117.5339966,-8,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,73C 738 73W 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3457,ICT,Wichita Eisenhower National Airport,Wichita,United States,37.649899,-97.433098,-6,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,73W 73C 733
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3829,LBB,Lubbock Preston Smith International Airport,Lubbock,United States,33.663601,-101.822998,-6,,0,73W 73C
